id,name,jurisdiction_id
15928,Freie und Hansestadt Hamburg - Bezirksamt Hamburg-Mitte - Fachamt Gesundheit - Lebensmittelüberwachung,5
9939,Landkreis Darmstadt-Dieburg,94
48928,"Kreisverwaltungsreferat (KVR), Hauptabteilung I Sicherheit und Ordnung. Mobilität München",92
7897,Amtsgericht Rottweil,91
7911,Amtsgericht Stuttgart,91
7917,Amtsgericht Tübingen,91
7857,Amtsgericht Hechingen,91
6727,"Die Senatorin für Soziales, Jugend, Integration und Sport",12
3469,Kommunalverwaltung Siegburg,2
28695,Kolping-Kolleg (Freiburg im Breisgau),91
5062,Der Landesbeauftragte für Datenschutz und Informationsfreiheit Mecklenburg-Vorpommern,7
8962,Landratsamt Schwarzwald-Baar-Kreis,91
8973,"Ministerium für Soziales, Gesundheit und Integration Baden-Württemberg",91
16449,Staatliches Gewerbeaufsichtsamt Lüneburg,93
15426,Landratsamt Rems-Murr-Kreis - Veterinäramt und Lebensmittelüberwachung,91
16683,Staatliches Gewerbeaufsichtsamt Hannover,93
3655,Finanzgericht Berlin / Brandenburg,3
9863,Gemeinde Stadtallendorf,94
3434,Kommunalverwaltung Leverkusen,2
15586,Stadt Dortmund - Ordnungsamt - Lebensmittelüberwachung,2
16181,Verbandsgemeinde Wonnegau,6
6688,Der Senator für Inneres,12
619,Kassenärztliche Bundesvereinigung,1
50195,Feuerwehr Essen,2
2871,Landesbeauftragte für Datenschutz und Informationsfreiheit Nordrhein-Westfalen,2
16,Antidiskriminierungsstelle des Bundes,1
15879,Studierendenwerk Essen-Duisburg AöR,2
7475,Landkreis Wittenberg,13
6944,Stadt Jena,10
6906,Landgericht Erfurt,10
50232,Ortsgemeinde Rech,6
16233,Feuerwehr Hamburg,5
50054,Unabhängiger Kontrollrat,1
15655,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,1
35994,Ubbo-Emmius-Gymnasium (Leer (Ostfriesland)),93
5133,GKV-Spitzenverband,1
16703,Regionalstelle Gewerbeaufsicht Idar-Oberstein,6
15844,Landesbetrieb Bau und Immobilien Hessen,94
4109,Landesärztekammer Brandenburg,3
16067,"Generaldirektion Binnenmarkt, Industrie, Unternehmertum und KMU",107
10272,Landkreis Vechta,93
15403,"Stadtverwaltung Potsdam - FB Soziales, Gesundheit und Umwelt  - Arbeitsgruppe Veterinärwesen/Lebensmittelüberwachung",3
3139,Staatskanzlei des Landes Nordrhein-Westfalen,2
16108,Gewerbeaufsichtsamt Würzburg,92
49154,Bundesamt für Auswärtige Angelegenheiten,1
7670,Thüringer Landesbeauftragter für den Datenschutz und die Informationsfreiheit,10
271,Bundesamt für Kartographie und Geodäsie,1
326,Beauftragter der Bundesregierung für Sucht- und Drogenfragen,1
17888,Stadt Augsburg Bürgeramt/Ausländerbehörde,92
14403,Ministerium für Bildung des Landes Rheinland-Pfalz,6
3515,Kommunalverwaltung Schwerte,2
16419,Studentenwerk Dresden,89
654,Kraftfahrt-Bundesamt,1
8965,Landratsamt Tuttlingen,91
15398,Landkreis Oberhavel - Fachdienst Veterinär- und Lebensmittelüberwachung,3
15437,Stadt Freiburg im Breisgau - Amt für Veterinärdienst und Lebensmittelüberwachung,91
28658,Theodor-Heuss-Gymnasium (Freiburg im Breisgau),91
15906,Amt für Verkehrsmanagement Köln,2
16454,Gemeinde Helgoland,11
11190,Bayerischer Verwaltungsgerichtshof,92
4663,Oberverwaltungsgericht Rheinland-Pfalz,6
3030,Polizeipräsidium Hagen,2
16101,Landesamt für Flüchtlingsangelegenheiten,4
895,Vertreter des Bundesinteresses beim Bundesverwaltungsgericht,1
15330,Landkreis Harburg - Kreisveterinäramt,93
15473,"Stadt Bayreuth – Amt für öffentliche Ordnung, Brand- und Katastrophenschutz",92
18709,Selma-Lagerlöf-Grundschule (Berlin),4
10846,"Landesamt für Straßenbau und Verkehr (LASuV), Zentrale",89
265,Bundesamt für Bauwesen und Raumordnung,1
9523,Gemeinde Bad Vilbel,94
16678,Staatliches Gewerbeaufsichtsamt Braunschweig,93
5121,"Bundesamt für Infrastruktur, Umweltschutz und Dienstleistungen der Bundeswehr",1
50329,Unfallkasse Thüringen,10
2392,Amtsgericht Lüdenscheid,2
14035,Familienkasse Nord,1
3737,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz",3
3901,Landesdenkmalamt Berlin,4
11199,Bayerisches Landesamt für Steuern,92
7531,Staatliches Gewerbeaufsichtsamt West,13
16684,Staatliches Gewerbeaufsichtsamt Oldenburg,93
10845,Landesamt für Steuern und Finanzen,89
16680,Staatliches Gewerbeaufsichtsamt Cuxhaven,93
16679,Staatliches Gewerbeaufsichtsamt Celle,93
2409,Amtsgericht Mülheim a.d.Ruhr,2
6657,"Gewerbeaufsicht des Landes Bremen, Dienstort Bremerhaven",12
4756,Polizeipräsidium Westpfalz,6
6995,Thüringer Landesamt für Verbraucherschutz,10
13599,Apothekerkammer Sachsen-Anhalt,13
15596,"Stadt Leverkusen - Abt. Ordnungs-,Gewerbe- und Verkehrsangelegenheiten",2
15376,Kreisausschuss des Odenwaldkreises,94
16013,Europäische Grenz- und Küstenwache (Frontex),107
49072,Arbeitsgericht Ulm,91
7926,Amtsgericht Waldshut-Tiengen,91
15599,Stadt Münster - Gesundheits- und Veterinäramt,2
2830,Justizvollzugsanstalt Gelsenkirchen,2
16114,Bayerisches Staatsministerium für Wissenschaft und Kunst,92
7007,"Thüringer Ministerium für Bildung, Jugend und Sport",10
9025,Regierungspräsidium Stuttgart,91
16150,Justizprüfungsamt bei dem Hanseatischen Oberlandesgericht,5
42420,Sekundarschule Wermelskirchen (Wermelskirchen),2
5069,Rhein-Sieg-Kreis,2
15210,Stadtverwaltung Wolfsburg,93
15972,Bauaufsichtsamt Düsseldorf,2
50225,Magistrat der Stadt Rüsselsheim am Main,94
5038,Verwaltung des Landtags Rheinland-Pfalz,6
3872,Humboldt Universität zu Berlin,4
5143,Studierendenwerk Aachen AöR,2
15572,Rhein-Kreis Neuss - Veterinär- und Lebensmittelüberwachungsamt,2
9905,Landeshauptstadt Wiesbaden,94
49929,Gemeinde Feldberger Seenlandschaft,7
15270,Landeshauptstadt Dresden - Geschäftsbereich Ordnung und Sicherheit - Veterinär- und Lebensmittelüberwachungsamt,89
50018,documenta und Museum Fridericianum gGmbH,94
5130,Generalzolldirektion der Bundeszollverwaltung,1
10897,Sächsisches Staatsministerium für Soziales und Gesellschaftlichen Zusammenhalt,89
15610,Berliner Immobilien Management GmbH,4
2408,Amtsgericht Mönchengladbach-Rheydt,2
9949,Philipps-Universität Marburg,94
18402,Clara-Grunwald-Grundschule (Berlin),4
15296,Kreisverwaltung Germersheim - Veterinärwesen & Verbraucherschutz,6
16187,Staatliches Schulamt Darmstadt,94
15321,Landkreis Cuxhaven - Veterinäramt,93
13577,Rechtsanwaltskammer Nürnberg,92
49950,"Garten-, Friedhofs- und Forstamt Düsseldorf",2
6954,Stadt Nordhausen,10
6689,Die Senatorin für Justiz und Verfassung Bremen,12
7716,Hochschule Bochum - Bochum University of Applied Sciences,2
7442,Jugendamt Magdeburg,13
7845,Amtsgericht Ellwangen (Jagst),91
7830,Amtsgericht Baden-Baden,91
5128,AStA der Universität Münster,2
15927,Institut für medizinische und pharmazeutische Prüfungsfragen,6
64,Bundesgerichtshof,1
519,Generalbundesanwalt beim Bundesgerichtshof,1
15323,Landkreis Emsland - Fachbereich Veterinärwesen und Verbraucherschutz,93
2329,Amtsgericht Dortmund,2
15935,Amt für Verbraucherschutz und Veterinärwesen Oldenburg,93
8733,Gemeinde Weingarten (Baden),91
9951,Regierungspräsidium Kassel,94
14420,"Sächsisches Staatsministerium der Justiz und für Demokratie, Europa und Gleichstellung",89
3132,Staatsanwaltschaft Köln,2
49849,Studierendenwerk Münster AöR,2
3027,Polizeipräsidium Düsseldorf,2
6654,Ordnungsamt Bremen,12
15432,Landratsamt Tübingen - Veterinärwesen und Lebensmittelüberwachung,91
5059,"Landesbetrieb Straßen, Brücken und Gewässer Hamburg",5
9981,Amtsgericht Holzminden,93
13014,Sparkasse Freiburg-Nördlicher Breisgau,91
3276,Kommunalverwaltung Kaarst,2
16971,Landesbaudirektion Bayern,92
3395,Kommunalverwaltung Münster,2
49107,Arbeitsgericht Bautzen,89
6684,"Die Senatorin für Gesundheit, Frauen und Verbraucherschutz",12
3523,Kommunalverwaltung Menden (Sauerland),2
82,Bundeskriminalamt,1
16849,Landespolizeiinspektion Jena,10
13515,Landwirtschaftskammer Niedersachsen,93
9149,Stadt Bad Schussenried,91
8898,Landesärztekammer Baden-Württemberg,91
49299,Mobilitätsreferat Landeshauptstadt München,92
4043,"Ministerium für Heimat, Kommunales, Bau und Digitalisierung des Landes Nordrhein-Westfalen",2
48826,Gebäudemanagement der Stadt Freiburg,91
16689,Landratsamt Bautzen – Umweltamt,89
15546,Stadt Weiden in der Oberpfalz,92
3248,Kommunalverwaltung Bielefeld,2
19160,Ordnungsamt Stadt Düsseldorf,2
8903,Landeskreditbank Baden-Württemberg - Förderbank,91
12913,Deutsche Bahn,1
50260,Allgemeiner Studierendenausschuss der Technischen Hochschule Köln,2
7472,Landkreis Mansfeld-Südharz,13
19148,Landkreis Hochtaunuskreis,94
48844,"Stadt Köln Stadtkonservator/in, Amt für Denkmalschutz und Denkmalpflege",2
10857,Landratsamt Meißen,89
6912,Landkreis Gotha,10
16455,S-Bahn Berlin GmbH,4
6687,Immobilien Bremen,12
15271,Stadt Leipzig - Veterinär- und Lebensmittelaufsichtsamt,89
4013,NDR,5
15441,Stadt Mannheim - Abteilung Verbraucherschutz,91
9461,Universität Freiburg,91
3037,Polizeipräsidium Recklinghausen,2
9450,Studierendenwerk Freiburg,91
3336,Kommunalverwaltung Willich,2
15841,Ziesar,3
3814,Bezirksamt Friedrichshain - Kreuzberg,4
49971,Datenschutzbeauftragter der Stadt Köln,2
9118,Staatsanwaltschaft Stuttgart,91
6641,Hochschule Bremerhaven,12
15439,Stadt Heilbronn - Ordnungsamt - Abteilung Veterinärwesen und Lebensmittelüberwachung,91
4650,Ministerium der Finanzen des Landes Rheinland-Pfalz,6
7261,Studentenwerk Schleswig-Holstein,11
2582,Bezirksregierung Köln,2
49065,Arbeitsgericht Freiburg,91
12064,Regierung von Schwaben,92
9491,Rhein-Neckar-Kreis - Veterinäramt und Verbraucherschutz,91
14250,Pro Arbeit - Kreis Offenbach (Kommunales Jobcenter),94
15318,Landkreis Aurich - Amt für Veterinärwesen & Lebensmittelüberwachung,93
17549,Stadtwerke Gelsenkirchen,2
15341,Landkreis Osnabrück - Veterinärdienst,93
16196,Staatliches Schulamt Marburg,94
6804,Stadtverwaltung Bayreuth,92
16035,Europäische Arzneimittel-Agentur,107
9695,Gemeinde Hünfelden,94
7307,Arbeitsgericht Dessau-Roßlau,13
15570,Kreis Recklinghausen - Fachdienst Veterinärwesen und Lebensmittelüberwachung,2
2485,Bau- und Liegenschaftsbetrieb NRW,2
15364,Landkreis Darmstadt-Dieburg - Veterinäramt,94
15874,Kreis Unna,2
15454,Veterinär- und Lebensmittelaufsichtsamt Steglitz-Zehlendorf,4
20846,Gemeinde Ruhstorf a.d.Rott,92
8963,Landratsamt Sigmaringen,91
9710,Gemeinde Kiedrich,94
4640,Landesärztekammer Rheinland-Pfalz,6
15642,Duisburger Verkehrsgesellschaft AG,2
9234,Stadt Heilbronn,91
9141,Stadt Bad Friedrichshall,91
15327,Landkreis Göttingen - Veterinärwesen und Verbraucherschutz,93
7790,DB Regio AG,1
5281,Kreisverwaltung Märkischer Kreis,2
283,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,1
10866,Sächsische Akademie der Wissenschaften zu Leipzig,89
9007,Polizeipräsidium Freiburg,91
6917,Landkreis Schmalkalden-Meiningen,10
6685,"Gewerbeaufsicht des Landes Bremen, Dienstort Bremen",12
6939,Stadt Gera,10
15467,Landratsamt Augsburg,92
19149,Landkreis Lahn-Dill-Kreis,94
15522,Landratsamt Nürnberger Land,92
4624,Landesbetrieb Mobilität Rheinland-Pfalz,6
49866,Stadtplanungsamt Frankfurt am Main,94
8964,Landratsamt Tübingen,91
4020,Uni Hamburg,5
50317,Rechtsamt Bochum,2
5605,"Saarbrücken, Landeshauptstadt und Universitätsstadt",9
6832,Landkreisverwaltung Starnberg,92
2464,Arbeitsgericht Gelsenkirchen,2
36554,Fachschule für Wirtschaft und Technik in freier Trägerschaft (Clausthal-Zellerfeld),93
3792,Amtsgericht Spandau,4
15552,"StädteRegion Aachen - Amt für Verbraucherschutz, Tierschutz und Veterinärwesen",2
9219,Stadt Gernsbach,91
15494,Landratsamt Garmisch-Partenkirchen - Lebensmittelüberwachung,92
6636,Der Senator für Finanzen Bremen,12
6836,Stadt Leipzig,89
4889,Verbandsgemeindeverwaltung Bruchmühlbach-Miesau,6
3527,Kommunalverwaltung Iserlohn,2
49172,Amt für IT und Digitalisierung Hamburg,5
16190,Staatliches Schulamt Fritzlar,94
7165,Der Landrat des Kreises Ostholstein,11
16386,Oberverwaltungsgericht Sachsen,89
6664,Amt für Straßen und Verkehr Bremen,12
50244,"Schiedsstelle für Jugendhilfe NRW, Landschaftsverband Rheinland",2
3029,Polizeipräsidium Gelsenkirchen,2
15569,Kreis Paderborn - Amt für Verbraucherschutz und Veterinärwesen,2
4028,Universität Potsdam,3
15050,Landeshauptstadt Potsdam - Gesundheitsamt,3
15846,Studentenwerk Potsdam,3
3120,Staatsanwaltschaft Bonn,2
50105,"Stadt Bremerhaven - Amt für Jugend, Familie und Frauen",12
2756,Generalstaatsanwaltschaft Köln,2
3865,Generalstaatsanwaltschaft Berlin,4
28,AOK Rheinland/Hamburg,2
10289,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz",93
16254,Landesamt für Schule und Bildung in Sachsen,89
14737,Ministerium für Bildung Sachsen-Anhalt,13
10896,Sächsisches Staatsministerium für Kultus,89
4655,"Ministerium für Arbeit, Soziales, Transformation und Digitalisierung des Landes Rheinland-Pfalz",6
5066,"Ministerium für Inneres, Bau und Digitalisierung des Landes Mecklenburg-Vorpommern",7
49910,"Ministerium für Wissenschaft, Kultur, Bundes- und Europaangelegenheiten",7
9924,Hessisches Kultusministerium,94
9933,Hessisches Ministerium für Wissenschaft und Kunst,94
18247,Die Senatorin für Wissenschaft und Häfen,12
7209,Landeshauptstadt Kiel,11
15848,Bund der Vertriebenen,1
15505,Landratsamt Landsberg am Lech,92
15542,Landratsamt Straubing-Bogen - Veterinärabteilung,92
15359,Landkreis Nordwestmecklenburg - Fachdienst 39 - Veterinär- und Lebensmittelüberwachungsamt,7
7494,Ministerium für Inneres und Sport Sachsen-Anhalt,13
4905,Verbandsgemeindeverwaltung Freinsheim,6
20589,Stadt Kempten (Allgäu),92
9473,Universitätsstadt Tübingen,91
17149,Justizvollzugsanstalt Chemnitz,89
50267,Tierseuchenkasse von Mecklenburg-Vorpommern,7
367,Deutscher Verkehrssicherheitsrat,1
2837,Justizvollzugsanstalt Kleve,2
17157,Jugendstrafanstalt Raßnitz,13
49075,Arbeitsgericht Kempten,92
482,Fraunhofer-Institut für Naturwissenschaftlich-Technische Trendanalysen,1
12919,Städteregion Aachen,2
9929,Hessisches Ministerium der Justiz,94
4531,Gemeindeverwaltung Budenheim,6
2387,Amtsgericht Lemgo,2
17327,Amtsgericht Schwerin,7
3147,Verwaltungsgericht Gelsenkirchen,2
15346,Landkreis Schaumburg - Amt für Verbraucherschutz und Veterinärwesen,93
796,Presse- und Informationsamt der Bundesregierung,1
15893,Polizeidirektion Leipzig,89
2435,Amtsgericht Tecklenburg,2
50310,Stadtplanungsamt Karlsruhe,91
15232,Landratsamt Saalfeld-Rudolstadt - Veterinär- und Lebensmittelüberwachungsamt,10
792,Physikalisch-Technische Bundesanstalt,1
9238,Stadt Herbolzheim,91
8951,Landratsamt Main-Tauber-Kreis,91
19152,Landkreis Schwalm-Eder-Kreis,94
10238,Landkreis Diepholz,93
14475,Sächsische Landesbibliothek - Staats- und Universitätsbibliothek Dresden(SLUB),89
49789,Bonn - Dezernat der Oberbürgermeisterin,2
4025,Kassenärztliche Vereinigung Hamburg,5
49073,Arbeitsgericht Villingen-Schwenningen,91
20528,Stadt Erlangen,92
14696,Amtsgericht Hamburg (Mitte),5
10017,Stadt Delmenhorst,93
50330,Amt für Stadtplanung und Bauordnung der Stadt Essen,2
4143,Jobcenter Märkischer Kreis,1
3075,Schulamt für die Stadt Dortmund,2
11206,Bayerisches Staatsministerium der Finanzen und für Heimat,92
8548,Gemeinde Pfinztal,91
15339,"Landkreis Northeim - Gesundheits- und Veterinärwesen, Verbraucherschutz",93
15506,Landratsamt Landshut Veterinäramt,92
4339,Landkreis Barnim - Veterinär- und Lebensmittelüberwachungsamt,3
15583,Stadt Bochum - Ordnungsamt,2
15289,"Landkreis Bad Dürkheim - Abteilung Lebensmittelüberwachung, Veterinärwesen, Landwirtschaft",6
9010,Polizeipräsidium Konstanz,91
4654,"Ministerium für Familie, Frauen, Kultur und Integration des Landes Rheinland-Pfalz",6
3882,Justizvollzugsanstalt Moabit,4
3556,Kommunalverwaltung Geseke,2
7448,Justizvollzugsanstalt Halle,13
18213,Kassenärztliche Vereinigung Mecklenburg-Vorpommern,7
48975,Polizeipräsidium Ravensburg,91
9916,Hessische Polizei,94
50309,Freiburger Kommunalbauten GmbH Baugesellschaft & Co. KG,91
15420,Landkreis Ludwigsburg - Dezernat für Gesundheit und Verbraucherschutz,91
49110,Arbeitsgericht Leipzig,89
17392,Stadtwerke Bamberg,92
616,"Johann Heinrich von Thünen-Institut,Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",1
2933,Landeskriminalamt NRW,2
13648,Sächsische LOTTO-GmbH,89
2754,Generalstaatsanwaltschaft Düsseldorf,2
11209,"Staatsministerin für Familie, Arbeit und Soziales",92
9474,Untere Denkmalschutzbehörde Stadt Freiburg im Breisgau,91
4828,Stadtverwaltung Bitburg,6
7546,Stadt Barby,13
6037,Landesdenkmalamt Saarland,9
49259,"Bezirksamt Hamburg-Mitte Fachamt Management des öffentlichen Raumes, Sondernutzungen",5
15558,Kreis Gütersloh - Veterinärwesen und Lebensmittelüberwachung,2
3739,Ministerium für Infrastruktur und Landesplanung,3
49001,Bauordnungsamt der Stadt Bonn,2
6788,Stadtverwaltung Fürth,92
16342,Kassenärztliche Vereinigung Sachsen Anhalt,13
4139,Bundesamt für das Personalmanagement der Bundeswehr,1
3454,Kommunalverwaltung Düren,2
19150,Landkreis Wetteraukreis,94
4014,Personalamt Hamburg,5
7729,FernUniversität in Hagen,2
7704,Europa-Universität Viadrina Frankfurt (Oder),3
9859,Gemeinde Söhrewald,94
15588,Landeshauptstadt Düsseldorf - Amt für Umwelt- und Verbraucherschutz,2
8966,Landratsamt Waldshut,91
8957,Landratsamt Rems-Murr-Kreis,91
9632,Gemeinde Gießen,94
7606,Stadt Weißenfels,13
3955,Technische Universität Berlin,4
10849,Landesdirektion Sachsen,89
6752,Amt für Soziale Dienste Bremen Sozialzentrum 5 - Vahr/ Schwachhausen/ Horn-Lehe,12
5178,Stadt Neustrelitz: Bürgermeisteramt,7
7562,Stadt Halle (Saale),13
10856,Landratsamt Landkreis Leipzig,89
4866,Verbandsgemeindeverwaltung Altenahr,6
14755,Kreis Ostholstein - Fachdienst Gesundheit(Gesundheitsamt),11
49068,Arbeitsgericht Mannheim,91
17069,Institut für Arbeitsmarkt und Berufsforschung,1
7138,Amts- und Gemeindeverwaltung Trittau,11
15325,Landkreis Gifhorn - Veterinärwesen,93
15393,"Freie und Hansestadt Hamburg - Bezirksamt Wandsbek - Dezernat Wirtschaft, Bauen und Umwelt",5
2469,Arbeitsgericht Iserlohn,2
16793,Ernst-Abbe-Hochschule Jena,10
4859,Struktur- und Genehmigungsdirektion Nord,6
4623,Landesbetrieb Liegenschafts- und Baubetreuung (Landesbetrieb LBB),6
7690,Schleswig-Holsteinisches Oberlandesgericht,11
9201,Stadt Filderstadt,91
2474,Arbeitsgericht Münster,2
318,Deutsche Bundesbank - Hauptverwaltung Berlin,1
16935,Kulturstiftung Dessau-Wörlitz,13
16159,Landkreis Sonneberg,10
16021,Europäischer Datenschutzbeauftragter,107
15483,Landratsamt Ebersberg,92
15456,Veterinär- und Lebensmittelaufsichtsamt Treptow-Köpenick,4
50242,Beitragsservice der ARD ZDF und Deutschlandradio,1
4108,Zweites Deutsches Fernsehen,6
297,Bundesanzeiger Verlagsgesellschaft mbH,1
3134,Staatsanwaltschaft Münster,2
16125,Evangelische Zusatzversorgungskasse,1
15307,Kreisverwaltung Trier-Saarburg - Veterinäramt,6
48849,Kassenärztliche Vereinigung Hessen,94
7505,Oberverwaltungsgericht des Landes Sachsen-Anhalt,13
3019,Oberverwaltungsgericht Nordrhein-Westfalen,2
16376,Hessischer Verwaltungsgerichtshof,94
50272,Kassenärztliche Vereinigung Sachsen,89
50055,Statistisches Landesamt Sachsen-Anhalt,13
13542,Rechtsanwaltskammer Köln,2
403,Deutsche UNESCO-Kommission e.V.,1
15991,"Generaldirektion Kommunikationsnetze, Inhalte und Technologien",107
14774,Landkreis Goslar - Gesundheitsamt,93
5179,Landratsamt Mecklenburgische Seenplatte,7
21315,Gemeinde Neiße-Malxetal,3
15993,Generaldirektion Wettbewerb,107
9335,Stadt Pforzheim,91
19161,Governikus GmbH & Co. KG,12
17599,Wuppertaler Stadtwerke,2
14443,Kreisverwaltung Landkreis Oder-Spree,3
7009,"Thüringer Ministerium für Arbeit, Soziales, Gesundheit, Frauen und Familie",10
9798,Gemeinde Oberursel (Taunus),94
50282,Polizeiliche Kriminalprävention der Länder und des Bundes,1
656,Kreditanstalt für Wiederaufbau Bankengruppe (KfW),1
3003,"Ministerium für Arbeit, Gesundheit und Soziales des Landes Nordrhein-Westfalen",2
18287,Kassenärztliche Vereinigung Thüringen,10
16200,Staatliches Schulamt Wiesbaden,94
3078,Schulamt für die Stadt Essen,2
16199,Staatliches Schulamt Weilburg,94
15228,Landratsamt Kyffhäuserkreis - Veterinär- und Lebensmittelüberwachungsamt,10
15548,Landratsamt Weißenburg-Gunzenhausen,92
